,Customer ID,recency_score,frequency_score,monetary
8270,90940f7c58078f64dafddb69366ceda3,1,1,2
8271,909723077551b79155af021186a3a065,1,1,1
8272,909f30c4466f118de275b96dd7f3dd4a,1,1,1
8273,90a069e1609979ee1dfa965f5a13cc26,3,1,3
8274,90a1d3ac705ddafabec78b854f15bcf2,2,1,1
8275,90ad7ee2564b31204dc33e92b506b8a6,3,1,3
8276,90b58ef1332947bcacc5ef055be3cb8f,4,1,2
8277,90c609c91a23028004ab01a417b4bc74,3,1,4
8278,90c80136382423c4e5a5c128da797b65,3,1,2
8279,90cc5067067bd4540ec8d22fa3208b92,4,1,2
8280,90d0fa4eb67598633d167ebbdecae37d,1,1,4
8281,90e353304fca98d75526206e02282af0,1,1,1
8282,90e57819e51c6f3f589ee122451616fe,2,1,1
8283,90e6f11c918392758565c4d437558538,1,1,2
8284,90e984b66a9a286e2434e1a08a9a23a3,3,1,3
8285,90ea7a4241b8ef1972e506ffa3edc740,3,1,1
8286,90efe6a757d124849b6a0bf28bcea850,1,1,4
8287,91011cf0da840d9e7f42582fb3fdceb3,2,1,1
8288,91049771b745aa43500e4c82ed6a2241,4,1,4
8289,91072c5d9631aab2b794c98dd68d2c9c,4,1,3
8290,9107bdcabca6373f0a08e83943f19df3,1,1,1
8291,91098f720b1423fb38a0e9bbb603ba28,4,1,1
8292,910a4a6cbd33eefa52d8b521bbf3661f,1,1,2
8293,910edb03fe69cbf4c909fb359d9e9564,1,1,4
8294,91108c24ad1db59996389ec3b9a88ca5,2,1,3
8295,911706058a1b35ab892d6d7ee6415557,1,1,4
8296,911b12b22b35d7e0a732449a0535cac7,2,1,4
8297,911e22d1023e50bd7e42d9096d5c60bf,2,1,2
8298,911f180847870538ba897cc7a8c8ba3a,2,1,4
8299,9124f443beec74e545798a0f3977d1df,3,1,4
8300,91290d75cda8ff031ec6a97c5e5f83a1,3,1,4
8301,912a41ed4b2200e0ac7b5ea1ef1c433b,2,1,2
8302,912c80f32c41b9e56400ef8e073a866b,1,1,1
8303,912d43df8dc8e521c94fcdd4c94f5879,4,1,4
8304,91316fd0820d2c35d8e6685d4d2950fb,2,1,3
8305,913210f4f11bdd83067551a71f42c127,3,1,3
8306,91352e06066eef42b60b24049ccde4fd,4,1,4
8307,9139df8acf63b031fb8cea0b5118c1c3,2,1,3
8308,913f8552bc5e548a50dcc9459ca8c709,3,1,1
8309,913f9de018faaa8124e1162c01797f0f,4,1,1
8310,914109f0341b3d9ef93293a76c1fb5c2,1,1,1
8311,91471095d07cb61d6d60d004a9e6e908,1,1,4
8312,9148a35e58b350858a25d1fad315ccb1,4,1,2
8313,914cb503fd36a7c0c3bf4393149b05db,1,1,1
8314,915219fa5f275ea30b1607e5dc78ce78,3,1,1
8315,915e50464c2b4b6b7958209ab141719b,2,1,4
8316,915fcecba2454766fe81edb19249b1d2,3,1,3
8317,9160233bb7bf45336c751011b23edc95,2,1,2
8318,9163021adfb215c73c552b42533bd9ae,4,1,2
8319,91687e2315fd578c976f37533a7d597a,2,1,2
8320,9170e53194feeed9f24bacb5a06ee4aa,3,1,4
8321,917aaf420bc9836da7af3ea67743c3b2,2,1,3
8322,9180ab6602129588a3561486f7347443,1,1,1
8323,9188d7d7c2489659514a96300f4b50ee,3,1,1
8324,918bcf2bc10b6743fb04773072c741bc,4,1,4
8325,918d4b7f27fa3b36b2eb95e7faafa737,2,1,3
8326,918fc1e0f62d6a9c6329dfd85e965e2a,4,1,4
8327,9192ec42ba50dfc66c66a222de052d6a,3,1,3
8328,919923f6205663e32da6f606fdadd369,2,1,3
8329,91a118239ebf65d409d77e48041e1192,3,1,4
8330,91a135708ad7c21c2675069c33a98670,4,1,3
8331,91a5df664a9bc6c533dfd0cccda1a5e2,3,1,4
8332,91a74261e8ac51fc4fe3c1614a02e998,2,1,2
8333,91a9ea8955c590c56a2bc6e526333a3b,4,1,2
8334,91abcfdbb59010e2836be302cea49bb9,3,1,2
8335,91b489c3aa6a391c1ac48a4fe3a131e4,1,1,4
8336,91b4967f242b083dd37c8e21469898ed,2,1,2
8337,91b7d0e2943bc6efa6b728d27dea86c5,4,1,3
8338,91bb6c8377b8e6b761c2183cd9058189,4,1,2
8339,91bc9f7f35b7cd7f330c13070836aea0,3,1,2
8340,91bd1731b3e980852cf59e0309295129,4,1,2
8341,91bf75e59fcf67ee0dcf6c76f80948fa,2,1,4
8342,91c0f63f667f47079b5db33f7e7e6900,2,1,2
8343,91c4ddd0b79ef6d0d6f1f25c2a85a73c,1,1,2
8344,91da289fa4deba62c108246d150a8f4e,2,1,4
8345,91e659a7a68e60e21ecd112af276e2fc,4,1,2
8346,91f75e89e981ef7304d0c1fb35e503b6,4,1,2
8347,92181c7ab9eae9f4879cb1f6a1bcfcba,3,1,2
8348,922ab56857845a3fc7f008cc54a9e1ec,3,1,2
8349,923287a53dedefe286d57f3763577ea4,2,1,1
8350,923bbadc05e0de833a6ea5e3d546c4d0,3,1,4
8351,923c196bd8ad794e9d13679e356c43df,1,1,4
8352,9241793ecddc22fd6563685386c85eb5,2,1,2
8353,92441a2a270a63272ba1222ea3e50742,2,1,3
8354,924462b756aac8bdd1c0084eafec6016,1,1,1
8355,924e12d85f9aaa1836dc75b9b47b1866,2,1,2
8356,925384b320baf4ebc25693e871529794,1,1,1
8357,9256f26e99c25928eab7f63799ec4885,2,1,1
8358,925742ddab5f1e085496a74ac67657e5,4,1,2
8359,926787c5cfb981acd2c82fa388813421,1,1,1
8360,926bb51421314135d53c077ae76f3a17,1,1,1
8361,926e3ac6b8dece3ece38d28f18d15bfd,4,1,1
8362,926ed421810baa116448cd1f89e08ce7,1,1,1
8363,92776276a13b6d52820b4014aa07250d,1,1,4
8364,9279876eaa8bcd6f1ad8f02678ea251a,4,1,4
8365,927ba5110113360b9eb6737848cbe46a,1,1,1
8366,92804e89b4f4cfd4da6c62da8e68c62a,4,1,2
8367,92814d50e37e74d3b07d9270257da763,3,1,3
8368,9282408e424d4cf8b36858a94e2ce195,3,1,4
8369,928c822f6eb7267fe1669503d1a24c89,4,1,1
8370,928da7f426c6ee36cb9ad00eb8688d11,2,1,2
8371,929031309b8a3bc294614f8562a1eece,3,1,3
8372,92912f2f697286b095b0bfdcfa32dc87,2,1,1
8373,92940a7c21067630362e012337723701,4,1,2
8374,9299b9e27e97571a5ddc3725b9186536,3,1,4
8375,929a9d4c1dbded2d30d3f04cd0569cbb,1,1,2
8376,929b6042786ad70d78ba9102286bc589,3,1,4
8377,929c7ed1a0ca1152275bdcf4e6f0fbce,4,1,1
8378,92a4b4c966f31e01ad29b7adc861f25a,1,1,2
8379,92a80e70ace44b981b773f3c3a91271a,1,1,4
8380,92ac990218b21fa296b928240c5fed35,3,1,4
8381,92ae32fae1d6d9fcfffd36717ae5166c,3,1,1
8382,92bd6a8b1cdfccebf3cbcd53809071cf,2,1,3
8383,92bd848b73f8ca45c131e67b06d526b8,4,1,2
8384,92c086226aca51aacc7e48bffa05ecba,1,1,2
8385,92c80fa40240fc1d185db302b8ee103f,2,1,3
8386,92d78510dc1a9475547b4f0bd153b978,4,1,2
8387,92e0f98d5c6b1bbe7616666e0f1b23d6,4,1,4
8388,92e4314ce2a6a0c352d9aa65ebc4928a,3,1,4
8389,92f19b4906b2ace6d6a453e6442d2a3a,4,1,1
8390,92f91f0169699b4fa982312590eee9df,4,1,3
8391,92fbc23be50aff0204899b5516522eee,4,1,1
8392,92fea634eddb405535b8d251f1b0bf4e,1,1,4
8393,92fffea7c555e7cde3066ff5857f336c,4,1,1
8394,93073fef423711fb08efdb2d596d7404,2,1,4
8395,930aadc15ac3fb4c4218b34852fb1f2a,2,1,1
8396,93128391f063554c67bf95f7d5a89d99,1,1,2
8397,931804c5ae857626f6855ad428616154,4,1,1
8398,932185bdb03ca6d9295b333dcc9ea9ec,4,1,4
8399,932bff5060cd624d7cc8d120d302f65d,2,1,1
8400,932dd957402f175a77919f49706bc080,4,1,3
8401,932ee9a016781b9ae7332cf281d75d2c,3,1,4
8402,93303249f949b7cf03fec7605ca3219a,4,1,1
8403,933104ac821e4393db5fc56e286a82ea,1,1,2
8404,933d3e8d1c032768e1a0a98e2fce65b6,2,1,2
8405,934413f76823331fd8c6d6d9958f0631,1,1,2
8406,9345567be384b4847906fa96dabb5e5e,4,1,2
8407,934660a0b1796ee464265323e071ecea,4,1,2
8408,934e91b0e98dbbeb3649cb1091cca051,2,1,2
8409,935926295b620a41ee0dc75ad6e52073,4,1,1
8410,9362389b0141a14ba2ae3c5878abd9fe,4,1,3
8411,9362cbd9f51b9558657af21b896aa6f7,1,1,3
8412,9364b05a166828635a9f34f4ce7aec55,2,1,1
8413,936e76fd2e18456e43eaff3ccacd4b5d,2,1,2
8414,9370ef9248cdd2b8f8a5d89052a613da,3,1,4
8415,9379341fe9970e4e730fd4de16b0b9eb,1,1,3
8416,937ab586be6e072e840176da021d978b,4,1,3
8417,937b44814a66ca475bed2512106e6d9b,4,1,1
8418,937b4aa1130c2c975ca71c9c3679b249,2,1,4
8419,937e27b334692fa4bcafc1d4186cf4fb,4,1,3
8420,937e3ebc5d3a3d0df0458e132dfb5359,2,1,4
8421,9380a3de076eff518b52cd53486063e9,4,1,3
8422,938638b4e8e194db5e20e3deb15a975f,4,1,1
8423,9386c5230e8c655e2fe9ab0844775fc1,1,1,4
8424,938de3ec351cd89fe06cc10f75c5fb90,3,1,3
8425,938fd79be4d911896e2b28511dc0524a,2,1,2
8426,9394f9f2e04e9d3316d930eb8f49f7cd,1,1,3
8427,93999579374be578f56de67c8fae7b7b,3,1,1
8428,939ca75cff8baa5ad59c798097fdc81a,4,1,4
8429,93a55f631cb7eaf8d162e9712b157a7b,2,1,2
8430,93ad1e0b5bd80a1cfd5d9fff1d198128,4,1,3
8431,93b52b7591ca73fc44cdac70146a1b0d,4,1,3
8432,93b9901534ce68e10dc98174db711008,1,1,3
8433,93bb9244111f8a098b0727e70f0b8b35,1,1,4
8434,93bc57358bbdea8f97a79a38f2319008,4,1,1
8435,93bf97e6096bfe1609685172a848c785,3,1,2
8436,93c698e1c95478c1e46c375c8d588ae1,2,1,4
8437,93ca12e4de81b372d261af20ef832fa4,1,1,3
8438,93cb3aae2eaef422b323eb6b412ad733,2,1,2
8439,93d298520e0efe01c932386d4696c355,4,1,3
8440,93d4df580f3d4bb8a23fab67c1a9db91,4,1,4
8441,93d60512ee5495166c0cdb8a2764d5fd,3,1,1
8442,93db82a737772d3f4ebdac173012fdf1,4,1,1
8443,93e2f0058eaec3d5ec8ac7788e7580ea,1,1,2
8444,93e406558312ad56e582041b1f06deae,4,1,1
8445,93ee2943387bb64b98d15c1843c65503,2,1,2
8446,93f0dfb62bef782f0b248268f81f7681,4,1,3
8447,93f420e37d92cd7518e2b6c5db4cd95c,1,1,3
8448,940ff936326b39542022f3a448c4bdcb,4,1,2
8449,9419a11a9f6c8bfbb42d50ca45e9d44f,4,1,3
8450,941e0446f268fa65036924d643522f17,4,1,4
8451,941e7753ff8f0182cb1de64346d87457,2,1,1
8452,9425021562b755b18f7ce2f259c2d628,1,1,3
8453,94277998dba3020487abcff76ed3cd11,3,1,1
8454,942be6ac618de41b4c66082edc32781a,2,1,2
8455,9436f74aec21544064bec94e46ebc944,1,1,2
8456,94388807a95b9b5c497c0f5a6eed13b9,2,1,1
8457,9438aac4d0e7d43bf01d7c06b704c286,3,1,1
8458,9439251e563c4ea556db0b4dd90e6ea6,4,1,4
8459,944112881a579a3dabb08c41a05a606b,4,1,4
8460,944446c90b2f4d7bbd2d605396c42670,4,1,4
8461,9448bf54ca4a047cb99b0dee1a9bfa25,2,1,3
8462,944f878da6c337f600e0179cebe42bf5,2,1,1
8463,944ffa79cd0634703c811391cecb666c,3,1,2
8464,945022bedba8f71215e98877dbc2d8dc,2,1,4
8465,945041c387344cf82a668dd2076dd072,1,1,2
8466,945448926041de7239b918ca3b24f0e7,1,1,2
8467,9454d2cbe5e471d051a3e90f7342e637,1,1,2
8468,94552241df1b5b866acd40dd5fdf5c41,1,1,4
8469,9456584499ba1849ae10360efccfe281,4,1,1
8470,945c243464dad8e6b0d9d04ac9a03b7f,3,1,3
8471,945d8abe1a8d969b0befe6228a801f92,2,1,3
8472,945ed8a625d351267099b17f21a83aea,2,1,3
8473,94600bfc9b8ac043b9c7670369e670a0,1,1,3
8474,94620ad62874deeeeccf0c3995b5866c,3,1,1
8475,94650d7da383e068577b1660616d3372,2,1,3
8476,9468d5f47f7860aa11cc73deda96af0a,1,1,3
8477,946cf33fc1bb3e94647ac24fae81e0e7,1,1,4
8478,947144920f2e452e9ba866bbf6d1cbd2,3,1,2
8479,9475b70c3d9add279a65672fca348944,2,1,4
8480,9476d3ad0ab0f072a52c1b5fc5612313,3,1,2
8481,94819dfaf894533d1106264e5b378a00,4,1,4
8482,94842723db459dcdc9efe2309f734385,2,1,3
8483,9484a5c41bc2e68c0a8f9c45d1d8c9bc,3,1,4
8484,948811741e27959d52d6eeb7c847c107,1,1,2
8485,948b476ec7d3987c7ea64a0e6c6617a4,1,1,4
8486,948e88665a3e3eceb9262cf33e40b92d,2,1,4
8487,9491c195b742b5efc634c2020eeea244,3,1,3
8488,949824fff3bec6be074d6f59cae22659,2,1,1
8489,94a19681bf6faa3c6ce3e2df1c2d97cb,1,2,4
8490,94a6a8ead5c42ee8c5e111f8e4aa5b78,1,1,3
8491,94a7d8dd8574c1a65dc006d2865d90a2,1,1,2
8492,94ad7a5230b7be681eda67d342908eb5,2,1,4
8493,94b261ad1cde1a0c01e9e155c9474072,2,1,2
8494,94b731a41867b47c3856e324840c4c99,1,1,1
8495,94ba28dc43c39def8999885a3672a0d7,1,1,2
8496,94bb77e54d5b07b5fb1aee271da6c0a1,4,1,2
8497,94bbded6a4ac8a3dd9887f99861bf608,1,1,4
8498,94bbfd155627c9f5df629b15334d8f4d,3,1,2
8499,94be6e53f703a58e5d868471c18b4726,3,1,4
8500,94cba4bdea67266e8e1ab9ee3520a077,1,1,3
8501,94dd59941e972cde278936a99898a8a6,2,1,3
8502,94e3edb585d81d28b79912c0152fece6,2,1,1
8503,94f48c018010de09d9c471e5d819ea05,2,1,1
8504,94fae829df35ec60b14a73caacd58f07,3,1,1
8505,94fdafcf69db6416119442dede9c2c87,2,1,2
8506,94fe756b3e56a9bc28dcf7f832f0e11c,2,1,3
8507,95068dc990d9bc06dd2f2d0bb96b0822,3,1,2
8508,9509c1d589cc1255e4d19a1dd39d1b87,3,1,4
8509,950a33095847816021054ddf4a6ca1d4,3,1,4
8510,950d208b22259f51740f4a8f181d98f1,1,1,4
8511,950de1bbee57641b7bda4d938a44d3bc,1,1,2
8512,951008c1c9df3fe4fead603a9afdcb3b,3,1,4
8513,95126308986368adfa1fffafded5488f,4,1,2
8514,951a6d4dc50443180d5e4f20f02693ad,4,1,1
8515,951e43ac800150729e3a81fd88e64503,4,1,1
8516,95228c0894aa5849a4fd891c01dfe7a6,1,1,4
8517,952b39fb64312b177f6c1b27924dea54,4,1,3
8518,953186d2de7ac224e520254fee9dd3a1,3,1,3
8519,95376669d92be6a7dcf0494e0b1d9917,4,1,4
8520,9537b4bff0d3993633260266d558266f,2,1,2
8521,95491ad3bfe9015696e52711fe5bddf3,2,1,1
8522,954b7bf38f6844c27fc1d08957e5a500,4,1,1
8523,955435621c6d60c448485988349b7522,2,1,1
8524,9556e41d8121bcf36b707b610d64d5ca,4,1,3
8525,9562d61f69da68125efdb3fb770ce0c8,2,1,3
8526,95658def8757785f6ff8565d8cd2ea59,4,1,4
8527,95687a1b3a6692a4c5efa67c8af9136f,2,1,2
8528,956cb0e1a25408993fac0d5383d822aa,2,1,2
8529,956daa5a642d90beefe825a262c55b7e,4,1,1
8530,957282a3b1148afdb0a2673478378161,3,1,4
8531,957501e7037feecfbee1d8d415702314,2,1,3
8532,9577832effc61fd2df9e05cac75f04de,4,1,1
8533,957bdc3750ee861b42222021f3084831,1,1,3
8534,957d903f93cde7788cb84ca983b9d1a6,1,1,4
8535,9581074f17a8c44743950d7456f8ba80,2,1,3
8536,958bdc0c6bc60b27b90087591064a5c9,4,1,4
8537,958fcbab6e3dd6055d6d399ba25fb366,2,1,3
8538,9590bf3ae28a0847507733e5424c83ce,1,1,3
8539,959557dbcae7a894d8f61d484efc279d,4,1,1
8540,9595d986b5aa9bbd6649ac5d7f058f48,2,1,2
8541,9597ede386d3c38d9359b7a40705fb9c,4,1,4
8542,959867c3b557d03ae5fc29d6c9c98e9d,2,1,3
8543,959b120a59e2bd76acb9207e7cb463d3,3,1,3
8544,959d38196f996be3c582250e33f52611,3,1,2
8545,959dc8ab795a2d3738f8a16e36411b48,4,1,3
8546,959f91ac4059b1cbc8831bd99a36035b,3,1,2
8547,95a34ff56c1b281831e7d4036b90c366,4,1,2
8548,95a7abf9b431f060b678258de8b211a4,4,1,2
8549,95ba0c810391b873c01fe2a32b7cc858,1,1,1
8550,95c0772e8709029440f23baecd889e87,4,1,4
8551,95c47859b6c051088b75e1ddcd15fe38,2,1,1
8552,95c47b016360d9186ca9138abb0e080d,1,1,1
8553,95ca9eeae4093e02a84160dc6f6dc510,4,1,3
8554,95cb401613f9d1b2594f834e2cf1c284,3,1,2
8555,95cd3307a9284d501115da7611ee8133,3,1,4
8556,95d1b6f4b2e08c6a3cd29384d97b55f2,1,1,3
8557,95dd1a8d97c9162501d0ca76f44520e3,2,1,4
8558,95dd9b92502a995203fad959a4ca1695,2,1,3
8559,95eec9ad16a443d89d49ac120577f492,2,1,1
8560,95f6791a1ec23d95cd3a3103aa63b2f0,1,1,4
8561,95fcf12c03df68bb5fe496b5a6421e9f,3,1,1
8562,9604ad6bef6a84284184b9f63e9e74b8,1,1,2
8563,96070e4ed2e1b29611b06c697340c839,1,1,2
8564,960bb3d864528e89348738b847bc0377,3,1,1
8565,960be312dd66fcb533ba30f26fd2f066,2,1,4
8566,960e9ac92cbcdab493d8d46bf93ef3fa,1,1,1
8567,961505a828e42879dbed4f8af2eaccc1,2,1,3
8568,9617cec445557b3479d5a4b90d827312,4,1,3
8569,9623ec4ab37232534cb3a90ea0fcd8b9,4,1,4
8570,9623f3f91ec327fcbfe8bab241e55b16,3,1,4
8571,962788752868b9b9b107fee49034fba0,1,1,2
8572,96278eb6dace1f0dce1f78d760d5587f,2,1,2
8573,9629571615597f3820713e054a195387,3,1,1
8574,962c6b5225cdd53c41509bc38d3a8217,3,1,4
8575,963b5a699e9bba3b80c664365386e69d,4,1,2
8576,963d4190ef57589c2826d4c434926e74,3,1,1
8577,964392938ff1dee545febfe2ba106e4f,1,1,4
8578,9645b21c9729854b350d4f7c595f4037,4,1,1
8579,9646af42a69659e9c6171512d63a0dc7,1,1,1
8580,9648ed501d8dbf31fda943cd91da7d18,4,1,2
8581,964b1a11b1add221d2f08f9b7b14073f,3,1,3
8582,964b32a2a7e81683007aa664771a6ec0,4,1,3
8583,964eb1b98713e4527eb11bce9a0ac1fe,4,1,3
8584,96568fdd98d14f00bb4bfeda98d88fca,1,1,2
8585,965a31ccd51e590351e5bf0de359b187,3,1,3
8586,965d702887d6f19ee2447de45bb1eead,2,1,4
8587,965d76d83cba60e9985e4eb043a7e6c0,4,1,3
8588,965ee81499bb090eed9fc893366d415c,3,1,4
8589,96608443191b8d6ed17cb64b5a654130,4,1,1
8590,966991f3fb9b67695c643670dafa8c7c,3,1,2
8591,966b5b87d2d0342c86217c18ad54573f,1,1,1
8592,966f8a8d003e2fec8c00e7bfc1e117ac,2,1,4
8593,96701d73665eab8fc6fecb9863266efe,4,1,4
8594,96748a84ed9d28e85ab479fd7fa1ea75,4,1,2
8595,9674f02855dc82f80b155f2d7d8b6e38,3,1,1
8596,9676b88a7dd5de3db5ded00d7d36f1b0,1,1,4
8597,96778f280ed8bcde9efece65af002a75,4,1,3
8598,9677edf3d33b4a6557b1834100af9cfc,4,1,1
8599,9678c2b106bcbef78abdcfcf2597af0f,2,1,1
8600,967b81bd5c56f58c823e6e5ecdc9af01,2,1,3
8601,967d07493b6792043f97262a0a4b15f8,4,1,4
8602,967d0981ea01782db4e75741ce4c9061,2,1,4
8603,96841ce138e9419e8a447102c27ce7bc,2,1,3
8604,968b624070feadc6205e18b1c6294671,4,1,1
8605,968c15b4191d4ff00ee5e8dfe910ae67,2,1,3
8606,968c6fb9c150c34935b7914a6d9e4f28,1,1,1
8607,968eb2d1f935ee98a92ccb091c6225dc,1,1,1
8608,968f6d2f674977d88a4b445a5117ccd8,4,1,3
8609,969acb1e7147b79c775fa0d8e9ecd8dc,1,1,1
8610,969cdc8af5b07074766e79c1e6d76c24,3,1,3
8611,96a64f3c631402ecb1ed3167c7c212ce,1,1,3
8612,96a73ff11b9828e8f2e1155e15d44074,3,1,1
8613,96af463b7f8aac5426aad0db88d95274,1,1,1
8614,96b0a471aba52c813773729f3831ba52,4,1,4
8615,96b3b102cb9e8182d068806b7298549a,2,1,2
8616,96b71af61d01165163b71ae61b354b25,2,1,1
8617,96bb17715acbdb1da4c67b365068a634,1,1,1
8618,96c0cff4dc09903ff58d6ae001100d04,4,1,1
8619,96ce84a0928a2c30822e103a8f4ac5db,1,1,2
8620,96d3ddbed83f05a259892c6d31c82b04,1,1,4
8621,96d632934b150c3792258765ff85ec21,1,1,4
8622,96e050e46f55c4d00b6d574a0b5b5216,4,1,2
8623,96e5c1c79b1bc887c0c7e18b115fec6f,1,1,3
8624,96ef1a703eb54bab80305015b2b3aeaa,3,1,1
8625,96f0bd7c0b8f3a45218e8cfda077aa46,2,1,2
8626,96f3f9787cf8926f30d8d512183809ac,1,1,1
8627,96f44809ca0fe2591d2f0564d893be44,2,1,2
8628,96f683e748ecbc72b45e6609eeb0c242,1,1,1
8629,96f8231bfbe8e6b95dc0bccc91947f9b,1,1,4
8630,96fab6e511253d619ab79a63c31b29c4,3,1,4
8631,96fd69e8b0df76a9a807b01dc82bef5b,3,1,3
8632,96ff0ab5cbec1a9209e8ed0eb64ea544,4,1,3
8633,970942ba437aa919201fe7c050e9bf71,4,1,1
8634,9709ca700e37120e68f356f780ddd0fe,1,1,2
8635,970cf46f7115375cd62b593635e73e28,1,1,1
8636,97107c892093c359b94a37cf51e09d27,4,1,2
8637,9710c85b0dd6660a0aee27e8f377cbe3,1,1,2
8638,9714af00765493b78e2def2dba52cdae,3,1,3
8639,9717da853b741eaaa3b98d9f9bd48c71,2,1,3
8640,971805e691e4fcd4926ed761644b9d71,4,1,4
8641,971bb54683b95cf74f129c91d04976bc,3,1,3
8642,971bdcb3edc4371c0b34987a91feac02,2,1,4
8643,971be042288051806eddf1277a29486f,4,1,1
8644,972181580a78cb0d90f4286d5a92e5eb,4,1,1
8645,9724a3cc0a7d59c6be186509c773f70c,3,1,3
8646,9730539e3049adc2d2169bff0f508469,1,1,3
8647,9735b3d802abcb5401b48972ffb3f435,1,1,2
8648,9744be7a88a6f980a0b38fb0248ae3f1,4,1,3
8649,9744e27ad8e4344296d91839705bd827,3,1,1
8650,97486266dbd1e557a24a5044981c5a9e,4,1,2
8651,97599f226d383eed46713abef6325439,1,1,4
8652,975da430d73b2d8b52bdb335a32b5a3f,2,1,1
8653,97625fd75d6a36a9e81d03bc684b85bf,2,1,2
8654,9763e1090fec82fe2b72418c22164020,3,1,1
8655,9764c899917199574678b4d3f1aacfa3,2,1,4
8656,9764e05ba18e4fa5053f0e141fb06809,3,1,1
8657,9767fb7a2413384345496c4ba8420ec3,1,1,2
8658,9768948d302fd18681943ecaf53e5e83,1,1,2
8659,976a362337483723d9dad153bbade3c2,2,1,4
8660,9783edcd9e1266f8a1041f07716a3ba2,2,1,3
8661,978c8ffba59f7650d77198236ada2e26,2,1,4
8662,978dd7602dc4df64823c9364f702bdb2,2,1,1
8663,979067619fb9e126e60b8f9c100ec5b5,3,1,3
8664,979243d8d465d002397d1e5febd19a31,4,1,4
8665,979f47d601dcb9ca554e972dafe2690e,3,1,2
8666,979fc5863464cc29d978e34da778c2f1,4,1,2
8667,97a502d1eddd99e0765df4eebc950f31,1,1,3
8668,97a773482fc1cd48747f69b59aa8e507,1,1,2
8669,97a8c192968ddbded45b8fc64563ac3e,4,1,3
8670,97a958fecdce1a11c13a7db0f6fb4d54,2,1,1
8671,97ab0a2ece5f307a8a0ec88605d4bd26,1,1,2
8672,97b0593c86ad8a1448022246b5160540,4,1,1
8673,97b31571caebea17fc4d600e3a24cea6,3,1,4
8674,97baac352df09695ba2b2b56632ea149,3,1,4
8675,97bcf487c3a1b9c51143e8ae93a9147c,1,1,1
8676,97bd3566bdb9a9b19f71b7349ac80f66,2,1,2
8677,97c3a87ab5d63e6debeb38c8fc2aa765,4,1,4
8678,97c4f989c6ab879201319a2e5128aab7,2,1,1
8679,97d757d6e63c1cbcaa17689df4240d22,1,1,1
8680,97e7177998c0005ca21886c6448d512b,4,1,4
8681,97fa03cbfede93a3c8a4173d76a365a7,1,1,3
8682,97fcc22215c1b14eed7117f8ce9370cf,3,1,1
8683,97fddff431b6f155567743240e06723f,3,1,4
8684,97ffc2a068683682cd75484bdb8df6fb,4,1,1
8685,980097869b622b2054accc551ed1c86f,2,1,3
8686,9808ee5ebb65190e6144a2df4c5b57fb,4,1,1
8687,98129d8c2b64fca767b8f568e545889e,1,1,3
8688,98133f3d328de825de71642dc8a49467,4,1,2
8689,98152c732aa47e7636c6112855e7225f,4,1,2
8690,981aa6afd62a1ddc2685f8ddf0b358b3,2,1,1
8691,9821c724e352cacada2c61d316486d5e,4,1,2
8692,982225d263b534c62133d7399fb264b1,4,1,3
8693,9824bdf343ddb820786bd0fb2d09ee58,4,1,2
8694,9824bf31431205c6c2e87f32c0fd0258,4,1,1
8695,982c96a47b0a4f79d61a4a9fa5295766,3,1,4
8696,9830fd04e329c8a26fb8c8e1f421b80f,2,1,3
8697,9832ff65bf1a5ab9ad1c6ca07fff62df,2,1,4
8698,9836bee8c9b546bed28c2ee0bbdb2d3f,2,1,4
8699,98373acca5178086924094608b1ddca7,1,1,1
8700,9839347d33d3a6aa1c44d5d4d194e031,2,1,1
8701,983ee313437d540a70970491b1552238,2,1,3
8702,983fa8f1598e72b000ac758f7e7cd998,1,1,2
8703,984c052dc96e6bceed0a171a4abb2dd5,2,1,1
8704,98502f9ae87ea23c7973845fe96286ce,3,1,3
8705,9852ae41cc160b7df4017c45373187fc,4,1,4
8706,985afdaf5b848b75bac6a64779632687,1,1,1
8707,985e1a47bfadc4c7983b11883b6bb441,2,1,2
8708,9861a06ae5688c18743a3645c8d40177,1,1,3
8709,987240c66392cc81f1a1fb47f54356b3,3,1,2
8710,987a22759047f7c0daa2cc0459201b9c,2,1,3
8711,987d5b010e191df912565bf4380c4000,3,1,1
8712,987f4716cef1294c01c4c0cb7b275ff1,3,1,4
8713,987fadd385777d8f27edac709bc9fb61,2,1,4
8714,988170bc0ea4f91f194a78fe0a954d45,3,1,1
8715,98913af5f5f0060d8cf2f25f5bc8d767,4,1,2
8716,9892bcb1734eb6ee2e801296ddcee713,3,1,1
8717,9895459a777c96d1f180c344fc5fdefe,1,1,2
8718,989aabc133cd6097fb2fc9c4a919af4b,4,1,2
8719,989dc924134fc2704f3853afc960b51f,2,1,4
8720,989f0a4fe35f8a9273ededb28bb0459f,4,1,2
8721,989fdb2e638f0b2fae786ec0b4cf5d73,3,1,1
8722,98a5ca685bd541f8a055cc942be6e3ed,3,1,3
8723,98a9b171737c8f75e07682d734768fa9,3,1,4
8724,98aade720fde092ebf69cb336b0fc8ac,2,1,2
8725,98abb85493d9d27b83cefe289306f280,2,1,3
8726,98bcb3bb5dd499d5766fe7cd1ef542b5,1,1,4
8727,98c119f8f9c3bc5cce350b820bca3d43,4,1,1
8728,98d09a4203b52454142ad4dee48c4281,2,1,1
8729,98d3f807996d6469427d29de3396a03e,4,1,2
